 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
     1     1     1  2025     258     258  cha258               0.1165E-08     0.2006E-02     0.0000E+00     0.2162E-11     0.2006E-02     0.0000E+00     0.2465E-02     0.1829E-08     0.2465E-02     0.1828E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1697E-11     0.0000E+00     0.0000E+00     0.4534E-03     0.5488E-08     0.4534E-03     0.5483E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5090E-11     0.0000E+00     0.0000E+00     0.1777E-05     0.3269E-06
     1     1     1  2025     259     259  cha259               0.8221E-02     0.1082E-01     0.0000E+00     0.8348E-05     0.2605E-02     0.0000E+00     0.2660E-01     0.4553E-02     0.2660E-01     0.4551E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2312E-05     0.0000E+00     0.0000E+00     0.4744E-02     0.6871E-03     0.4744E-02     0.6867E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3488E-06     0.0000E+00     0.0000E+00     0.1376E-04     0.2454E-05
     1     1     1  2025     260     260  cha260               0.4511E-02     0.4510E-02     0.0000E+00     0.3315E-06     0.0000E+00     0.0000E+00     0.1114E-01     0.2188E-02     0.1114E-01     0.2188E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8042E-07     0.0000E+00     0.0000E+00     0.2139E-02     0.3149E-03     0.2139E-02     0.3149E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1157E-07     0.0000E+00     0.0000E+00     0.4070E-06     0.7814E-07
     1     1     1  2025     261     261  cha261               0.5471E-01     0.7413E-01     0.0000E+00     0.1403E-03     0.1956E-01     0.0000E+00     0.4310E-01     0.3023E+00     0.4310E-01     0.3019E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3877E-03     0.0000E+00     0.0000E+00     0.9914E-02     0.4720E-01     0.9914E-02     0.4714E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6054E-04     0.0000E+00     0.0000E+00     0.5520E-04     0.1270E-04
     1     1     1  2025     262     262  cha262               0.1296E-03     0.3939E-03     0.0000E+00     0.4937E-07     0.2644E-03     0.0000E+00     0.2859E-02     0.6767E-03     0.2859E-02     0.6766E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1289E-06     0.0000E+00     0.0000E+00     0.5194E-03     0.9739E-04     0.5194E-03     0.9737E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1855E-07     0.0000E+00     0.0000E+00     0.3244E-06     0.5894E-07
     1     1     1  2025     263     263  cha263               0.5717E-01     0.4906E-01     0.2281E-02     0.5825E-02     0.0000E+00     0.0000E+00     0.2928E-01     0.2940E+00     0.2811E-01     0.2729E+00     0.1168E-02     0.0000E+00     0.0000E+00     0.5866E-02     0.1529E-01     0.0000E+00     0.0000E+00     0.8651E-02     0.4620E-01     0.8306E-02     0.4288E-01     0.3452E-03     0.0000E+00     0.0000E+00     0.9218E-03     0.2403E-02     0.0000E+00     0.0000E+00     0.9359E-03     0.2766E-03
     1     1     1  2025     264     264  cha264               0.1206E-08     0.1201E-08     0.0000E+00     0.5090E-11     0.0000E+00     0.0000E+00     0.3232E-02     0.1647E-08     0.3232E-02     0.1644E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3476E-11     0.0000E+00     0.0000E+00     0.6027E-03     0.4941E-08     0.6027E-03     0.4931E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1043E-10     0.0000E+00     0.0000E+00     0.5188E-05     0.9675E-06
     1     1     1  2025     265     265  cha265               0.5123E-03     0.4953E-02     0.0000E+00     0.1849E-05     0.4442E-02     0.0000E+00     0.1107E-01     0.2310E-02     0.1107E-01     0.2306E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4169E-05     0.0000E+00     0.0000E+00     0.2048E-02     0.3403E-03     0.2048E-02     0.3397E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6141E-06     0.0000E+00     0.0000E+00     0.1624E-04     0.3005E-05
     1     1     1  2025     266     266  cha266               0.2270E-03     0.2411E-02     0.0000E+00     0.6529E-06     0.2185E-02     0.0000E+00     0.5180E-02     0.1186E-02     0.5180E-02     0.1184E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1705E-05     0.0000E+00     0.0000E+00     0.9144E-03     0.1706E-03     0.9144E-03     0.1704E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2454E-06     0.0000E+00     0.0000E+00     0.5178E-05     0.9140E-06
     1     1     1  2025     267     267  cha267               0.4196E-03     0.3977E-02     0.0000E+00     0.1341E-05     0.3559E-02     0.0000E+00     0.9753E-02     0.2192E-02     0.9753E-02     0.2188E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3503E-05     0.0000E+00     0.0000E+00     0.1879E-02     0.3154E-03     0.1879E-02     0.3149E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5040E-06     0.0000E+00     0.0000E+00     0.1329E-04     0.2561E-05
     1     1     1  2025     268     268  cha268               0.1165E-08     0.2124E-03     0.0000E+00     0.2375E-12     0.2124E-03     0.0000E+00     0.1453E-02     0.9155E-09     0.1453E-02     0.9154E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9334E-13     0.0000E+00     0.0000E+00     0.2714E-03     0.2747E-08     0.2714E-03     0.2746E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2800E-12     0.0000E+00     0.0000E+00     0.9087E-07     0.1697E-07
     1     1     1  2025     269     269  cha269               0.6088E-03     0.3232E-02     0.0000E+00     0.7699E-06     0.2624E-02     0.0000E+00     0.1279E-01     0.2121E-02     0.1279E-01     0.2119E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1341E-05     0.0000E+00     0.0000E+00     0.2406E-02     0.3278E-03     0.2406E-02     0.3276E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2073E-06     0.0000E+00     0.0000E+00     0.5281E-05     0.9938E-06
     1     1     1  2025     270     270  cha270               0.3173E-01     0.3533E-01     0.0000E+00     0.5577E-05     0.3606E-02     0.0000E+00     0.2377E-01     0.1104E+00     0.2377E-01     0.1104E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9705E-05     0.0000E+00     0.0000E+00     0.6960E-02     0.1964E-01     0.6960E-02     0.1964E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1726E-05     0.0000E+00     0.0000E+00     0.1286E-05     0.3767E-06
     1     1     1  2025     271     271  cha271               0.1036E-08     0.1034E-08     0.0000E+00     0.1432E-11     0.0000E+00     0.0000E+00     0.1099E-02     0.8389E-09     0.1099E-02     0.8383E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5798E-12     0.0000E+00     0.0000E+00     0.4017E-04     0.2517E-08     0.4017E-04     0.2515E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1739E-11     0.0000E+00     0.0000E+00     0.4697E-06     0.1717E-07
     1     1     1  2025     272     272  cha272               0.1106E-08     0.1358E-03     0.0000E+00     0.2448E-12     0.1358E-03     0.0000E+00     0.1257E-02     0.9103E-09     0.1257E-02     0.9102E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1008E-12     0.0000E+00     0.0000E+00     0.2340E-03     0.2731E-08     0.2340E-03     0.2731E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3024E-12     0.0000E+00     0.0000E+00     0.8248E-07     0.1536E-07
     1     1     1  2025     273     273  cha273               0.4282E-01     0.4212E-01     0.1832E-03     0.5118E-03     0.0000E+00     0.0000E+00     0.2595E-01     0.1490E+00     0.2584E-01     0.1478E+00     0.1111E-03     0.0000E+00     0.0000E+00     0.3188E-03     0.8925E-03     0.0000E+00     0.0000E+00     0.6931E-02     0.2599E-01     0.6901E-02     0.2577E-01     0.2966E-04     0.0000E+00     0.0000E+00     0.5560E-04     0.1556E-03     0.0000E+00     0.0000E+00     0.9199E-04     0.2457E-04
     1     1     1  2025     274     274  cha274               0.1199E-08     0.5338E-03     0.0000E+00     0.1029E-11     0.5338E-03     0.0000E+00     0.1382E-02     0.1046E-08     0.1382E-02     0.1045E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4490E-12     0.0000E+00     0.0000E+00     0.2591E-03     0.3138E-08     0.2591E-03     0.3136E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1347E-11     0.0000E+00     0.0000E+00     0.3724E-06     0.6984E-07
     1     1     1  2025     275     275  cha275               0.3437E+00     0.2970E+00     0.4666E-01     0.3210E-04     0.0000E+00     0.0000E+00     0.2450E+00     0.6377E+01     0.2117E+00     0.5943E+01     0.3325E-01     0.0000E+00     0.0000E+00     0.4328E+00     0.3212E-03     0.0000E+00     0.0000E+00     0.3119E-01     0.1058E+01     0.2696E-01     0.9858E+00     0.4234E-02     0.0000E+00     0.0000E+00     0.7178E-01     0.5326E-04     0.0000E+00     0.0000E+00     0.8432E-04     0.1074E-04
     1     1     1  2025     276     277  cha277               0.4404E+01     0.4117E+01     0.2851E+00     0.2826E-02     0.0000E+00     0.0000E+00     0.4947E+00     0.3294E+02     0.4627E+00     0.3186E+02     0.3202E-01     0.0000E+00     0.0000E+00     0.1066E+01     0.1093E-01     0.0000E+00     0.0000E+00     0.1123E+00     0.5462E+01     0.1051E+00     0.5283E+01     0.7271E-02     0.0000E+00     0.0000E+00     0.1768E+00     0.1813E-02     0.0000E+00     0.0000E+00     0.1071E-02     0.2433E-03
     1     1     1  2025     277     278  cha278               0.4428E+01     0.4064E+01     0.3559E+00     0.7871E-02     0.0000E+00     0.0000E+00     0.4723E+00     0.3204E+02     0.4343E+00     0.3073E+02     0.3796E-01     0.0000E+00     0.0000E+00     0.1288E+01     0.2972E-01     0.0000E+00     0.0000E+00     0.1056E+00     0.5331E+01     0.9710E-01     0.5111E+01     0.8486E-02     0.0000E+00     0.0000E+00     0.2142E+00     0.4944E-02     0.0000E+00     0.0000E+00     0.2799E-02     0.6259E-03
     1     1     1  2025     278     279  cha279               0.5149E+01     0.4426E+01     0.7140E+00     0.8467E-02     0.0000E+00     0.0000E+00     0.5358E+00     0.3446E+02     0.4615E+00     0.3204E+02     0.7430E-01     0.0000E+00     0.0000E+00     0.2390E+01     0.3062E-01     0.0000E+00     0.0000E+00     0.1208E+00     0.5733E+01     0.1040E+00     0.5330E+01     0.1675E-01     0.0000E+00     0.0000E+00     0.3975E+00     0.5094E-02     0.0000E+00     0.0000E+00     0.2934E-02     0.6614E-03
     1     1     1  2025     279     280  cha280               0.1592E+01     0.1555E+01     0.3621E-01     0.3237E-03     0.0000E+00     0.0000E+00     0.4832E+00     0.1835E+02     0.4722E+00     0.1814E+02     0.1099E-01     0.0000E+00     0.0000E+00     0.2087E+00     0.1887E-02     0.0000E+00     0.0000E+00     0.1084E+00     0.3205E+01     0.1060E+00     0.3169E+01     0.2467E-02     0.0000E+00     0.0000E+00     0.3646E-01     0.3297E-03     0.0000E+00     0.0000E+00     0.3250E-03     0.7291E-04
     1     1     1  2025     280     281  cha281               0.1659E+01     0.1591E+01     0.6735E-01     0.5935E-03     0.0000E+00     0.0000E+00     0.4963E+00     0.1873E+02     0.4761E+00     0.1835E+02     0.2015E-01     0.0000E+00     0.0000E+00     0.3802E+00     0.3422E-02     0.0000E+00     0.0000E+00     0.1117E+00     0.3272E+01     0.1072E+00     0.3205E+01     0.4535E-02     0.0000E+00     0.0000E+00     0.6643E-01     0.5978E-03     0.0000E+00     0.0000E+00     0.5865E-03     0.1320E-03
     1     1     1  2025     281     282  cha282               0.7050E-01     0.7031E-01     0.0000E+00     0.1831E-03     0.0000E+00     0.0000E+00     0.7604E+00     0.4306E-01     0.7604E+00     0.4300E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5592E-04     0.0000E+00     0.0000E+00     0.5093E-01     0.6533E-02     0.5093E-01     0.6525E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8484E-05     0.0000E+00     0.0000E+00     0.3779E-02     0.2531E-03
     1     1     1  2025     282     283  cha283               0.6628E-01     0.6616E-01     0.0000E+00     0.1253E-03     0.0000E+00     0.0000E+00     0.7321E+00     0.3855E-01     0.7321E+00     0.3851E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3643E-04     0.0000E+00     0.0000E+00     0.4587E-01     0.5843E-02     0.4587E-01     0.5837E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5522E-05     0.0000E+00     0.0000E+00     0.2602E-02     0.1630E-03
     1     1     1  2025     283     284  cha284               0.6397E-01     0.6391E-01     0.0000E+00     0.5849E-04     0.0000E+00     0.0000E+00     0.7147E+00     0.3661E-01     0.7147E+00     0.3659E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1674E-04     0.0000E+00     0.0000E+00     0.4378E-01     0.5563E-02     0.4378E-01     0.5561E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2543E-05     0.0000E+00     0.0000E+00     0.1207E-02     0.7397E-04
     1     1     1  2025     284     285  cha285               0.6268E-01     0.6261E-01     0.0000E+00     0.6545E-04     0.0000E+00     0.0000E+00     0.7045E+00     0.3510E-01     0.7045E+00     0.3508E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1832E-04     0.0000E+00     0.0000E+00     0.4259E-01     0.5346E-02     0.4259E-01     0.5343E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2791E-05     0.0000E+00     0.0000E+00     0.1345E-02     0.8129E-04
     1     1     1  2025     285     286  cha286               0.6203E-01     0.6199E-01     0.0000E+00     0.3427E-04     0.0000E+00     0.0000E+00     0.6968E+00     0.3511E-01     0.6968E+00     0.3510E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9698E-05     0.0000E+00     0.0000E+00     0.4169E-01     0.5348E-02     0.4169E-01     0.5346E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1477E-05     0.0000E+00     0.0000E+00     0.6946E-03     0.4156E-04
     1     1     1  2025     286     287  cha287               0.6028E-01     0.6025E-01     0.0000E+00     0.3075E-04     0.0000E+00     0.0000E+00     0.6915E+00     0.3512E-01     0.6915E+00     0.3511E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8957E-05     0.0000E+00     0.0000E+00     0.4106E-01     0.5349E-02     0.4106E-01     0.5348E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1364E-05     0.0000E+00     0.0000E+00     0.6266E-03     0.3721E-04
     1     1     1  2025     287     288  cha288               0.1843E-01     0.1842E-01     0.0000E+00     0.9410E-05     0.0000E+00     0.0000E+00     0.1522E+00     0.2437E-01     0.1522E+00     0.2437E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6222E-05     0.0000E+00     0.0000E+00     0.2586E-01     0.3744E-02     0.2586E-01     0.3743E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9559E-06     0.0000E+00     0.0000E+00     0.8722E-04     0.1482E-04
     1     1     1  2025     288     289  cha289               0.7498E-02     0.7476E-02     0.0000E+00     0.2212E-04     0.0000E+00     0.0000E+00     0.3400E-01     0.1030E-07     0.3400E-01     0.1029E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1520E-10     0.0000E+00     0.0000E+00     0.4066E-02     0.3091E-07     0.4066E-02     0.3087E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4559E-10     0.0000E+00     0.0000E+00     0.8045E-04     0.9622E-05
     1     1     1  2025     289     290  cha290               0.4190E-01     0.4186E-01     0.0000E+00     0.3666E-04     0.0000E+00     0.0000E+00     0.5369E+00     0.1075E-01     0.5369E+00     0.1075E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4705E-05     0.0000E+00     0.0000E+00     0.1509E-01     0.1606E-02     0.1509E-01     0.1606E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7027E-06     0.0000E+00     0.0000E+00     0.7136E-03     0.2006E-04
     1     1     1  2025     290     291  cha291               0.3747E-01     0.3745E-01     0.0000E+00     0.2194E-04     0.0000E+00     0.0000E+00     0.5310E+00     0.1076E-01     0.5310E+00     0.1075E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3149E-05     0.0000E+00     0.0000E+00     0.1450E-01     0.1607E-02     0.1450E-01     0.1606E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4704E-06     0.0000E+00     0.0000E+00     0.4638E-03     0.1267E-04
     1     1     1  2025     291     292  cha292               0.3345E-01     0.3340E-01     0.0000E+00     0.5092E-04     0.0000E+00     0.0000E+00     0.5167E+00     0.1077E-01     0.5167E+00     0.1076E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8195E-05     0.0000E+00     0.0000E+00     0.1358E-01     0.1608E-02     0.1358E-01     0.1607E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1224E-05     0.0000E+00     0.0000E+00     0.1135E-02     0.2985E-04
     1     1     1  2025     292     293  cha293               0.2838E-01     0.2837E-01     0.0000E+00     0.6190E-05     0.0000E+00     0.0000E+00     0.4952E+00     0.8150E-02     0.4952E+00     0.8149E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8888E-06     0.0000E+00     0.0000E+00     0.1039E-01     0.1204E-02     0.1039E-01     0.1204E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1313E-06     0.0000E+00     0.0000E+00     0.1528E-03     0.3205E-05
     1     1     1  2025     293     294  cha294               0.2306E-01     0.2304E-01     0.0000E+00     0.2760E-04     0.0000E+00     0.0000E+00     0.4628E+00     0.8155E-02     0.4628E+00     0.8150E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4879E-05     0.0000E+00     0.0000E+00     0.1003E-01     0.1204E-02     0.1003E-01     0.1204E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7206E-06     0.0000E+00     0.0000E+00     0.7688E-03     0.1666E-04
     1     1     1  2025     294     295  cha295               0.1941E-01     0.1936E-01     0.0000E+00     0.4771E-04     0.0000E+00     0.0000E+00     0.4408E+00     0.5542E-02     0.4408E+00     0.5535E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6810E-05     0.0000E+00     0.0000E+00     0.7142E-02     0.8003E-03     0.7142E-02     0.7993E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9834E-06     0.0000E+00     0.0000E+00     0.1458E-02     0.2363E-04
     1     1     1  2025     295     296  cha296               0.7607E-02     0.7595E-02     0.0000E+00     0.1157E-04     0.0000E+00     0.0000E+00     0.2443E+00     0.5546E-02     0.2443E+00     0.5542E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4219E-05     0.0000E+00     0.0000E+00     0.4508E-02     0.8009E-03     0.4508E-02     0.8002E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6092E-06     0.0000E+00     0.0000E+00     0.3921E-03     0.7236E-05
     1     1     1  2025     296     297  cha297               0.2554E-02     0.2551E-02     0.0000E+00     0.2420E-05     0.0000E+00     0.0000E+00     0.1910E+00     0.1548E-07     0.1910E+00     0.1547E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7333E-11     0.0000E+00     0.0000E+00     0.4584E-03     0.4643E-07     0.4584E-03     0.4641E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2200E-10     0.0000E+00     0.0000E+00     0.1723E-03     0.4135E-06
     1     1     1  2025     297     298  cha298               0.1235E-02     0.1233E-02     0.0000E+00     0.1565E-05     0.0000E+00     0.0000E+00     0.1776E+00     0.1442E-07     0.1776E+00     0.1441E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9137E-11     0.0000E+00     0.0000E+00     0.4310E-03     0.4325E-07     0.4310E-03     0.4322E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2741E-10     0.0000E+00     0.0000E+00     0.2074E-03     0.5033E-06
     1     1     1  2025     298     299  cha299               0.3939E+00     0.3401E+00     0.5332E-01     0.4600E-03     0.0000E+00     0.0000E+00     0.6645E-01     0.2377E+01     0.5746E-01     0.2214E+01     0.8997E-02     0.0000E+00     0.0000E+00     0.1609E+00     0.1497E-02     0.0000E+00     0.0000E+00     0.1758E-01     0.3763E+00     0.1520E-01     0.3506E+00     0.2381E-02     0.0000E+00     0.0000E+00     0.2547E-01     0.2370E-03     0.0000E+00     0.0000E+00     0.5854E-04     0.1549E-04
     1     1     1  2025     299     300  cha300               0.1235E-02     0.1235E-02     0.0000E+00     0.1168E-06     0.0000E+00     0.0000E+00     0.1529E+00     0.1129E-07     0.1529E+00     0.1129E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5340E-12     0.0000E+00     0.0000E+00     0.2859E-03     0.3387E-07     0.2859E-03     0.3387E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1602E-11     0.0000E+00     0.0000E+00     0.1208E-04     0.2260E-07
     1     1     1  2025     300     301  cha301               0.1183E-01     0.1182E-01     0.0000E+00     0.1392E-04     0.0000E+00     0.0000E+00     0.1915E+00     0.1581E-07     0.1915E+00     0.1580E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9302E-11     0.0000E+00     0.0000E+00     0.2447E-02     0.4743E-07     0.2447E-02     0.4740E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2791E-10     0.0000E+00     0.0000E+00     0.2148E-03     0.2745E-05
     1     1     1  2025     301     302  cha302               0.1103E-01     0.1101E-01     0.0000E+00     0.1267E-04     0.0000E+00     0.0000E+00     0.1747E+00     0.1463E-07     0.1747E+00     0.1462E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8405E-11     0.0000E+00     0.0000E+00     0.2365E-02     0.4389E-07     0.2365E-02     0.4387E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2522E-10     0.0000E+00     0.0000E+00     0.1846E-03     0.2499E-05
     1     1     1  2025     302     303  cha303               0.5752E+00     0.3938E+00     0.1793E+00     0.2080E-02     0.0000E+00     0.0000E+00     0.9011E-01     0.2823E+01     0.6202E-01     0.2376E+01     0.2809E-01     0.0000E+00     0.0000E+00     0.4400E+00     0.6258E-02     0.0000E+00     0.0000E+00     0.2423E-01     0.4469E+00     0.1667E-01     0.3763E+00     0.7554E-02     0.0000E+00     0.0000E+00     0.6967E-01     0.9909E-03     0.0000E+00     0.0000E+00     0.2169E-03     0.5832E-04
     1     1     1  2025     303     304  cha304               0.1240E-02     0.1235E-02     0.0000E+00     0.4724E-05     0.0000E+00     0.0000E+00     0.6074E-01     0.6874E-08     0.6074E-01     0.6861E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1310E-10     0.0000E+00     0.0000E+00     0.2844E-03     0.2062E-07     0.2844E-03     0.2058E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3929E-10     0.0000E+00     0.0000E+00     0.1584E-03     0.7417E-06
     1     1     1  2025     304     305  cha305               0.3583E+01     0.3593E+01     0.0000E+00     0.6599E-02     0.1707E-01     0.0000E+00     0.6053E-01     0.1634E+02     0.6053E-01     0.1633E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1505E-01     0.0000E+00     0.0000E+00     0.1445E-01     0.2567E+01     0.1445E-01     0.2564E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2364E-02     0.0000E+00     0.0000E+00     0.7867E-04     0.1878E-04
     1     1     1  2025     305     306  cha306               0.6762E-02     0.6748E-02     0.0000E+00     0.1353E-04     0.0000E+00     0.0000E+00     0.1231E+00     0.1239E-07     0.1231E+00     0.1238E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1240E-10     0.0000E+00     0.0000E+00     0.2365E-02     0.3718E-07     0.2365E-02     0.3714E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3720E-10     0.0000E+00     0.0000E+00     0.2088E-03     0.4010E-05
     1     1     1  2025     306     307  cha307               0.4816E+00     0.4949E+00     0.0000E+00     0.5619E-03     0.1388E-01     0.0000E+00     0.3395E-01     0.2469E+01     0.3395E-01     0.2468E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1440E-02     0.0000E+00     0.0000E+00     0.8546E-02     0.3885E+00     0.8546E-02     0.3883E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2266E-03     0.0000E+00     0.0000E+00     0.1916E-04     0.4823E-05
     1     1     1  2025     307     308  cha308               0.1104E-01     0.1095E-01     0.0000E+00     0.8734E-04     0.0000E+00     0.0000E+00     0.1167E+00     0.2447E-01     0.1167E+00     0.2437E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9677E-04     0.0000E+00     0.0000E+00     0.2172E-01     0.3759E-02     0.2172E-01     0.3744E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1487E-04     0.0000E+00     0.0000E+00     0.8171E-03     0.1521E-03
     1     1     1  2025     308     309  cha309               0.1148E-08     0.1144E-08     0.0000E+00     0.4001E-11     0.0000E+00     0.0000E+00     0.2250E-03     0.2715E-08     0.2250E-03     0.2710E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4732E-11     0.0000E+00     0.0000E+00     0.2715E-08     0.8144E-08     0.2715E-08     0.8130E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1420E-10     0.0000E+00     0.0000E+00     0.3710E-06     0.4477E-11
     1     1     1  2025     309     310  cha310               0.1117E-08     0.1111E-08     0.0000E+00     0.5614E-11     0.0000E+00     0.0000E+00     0.1390E-02     0.1435E-08     0.1390E-02     0.1432E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3607E-11     0.0000E+00     0.0000E+00     0.1560E-03     0.4306E-08     0.1560E-03     0.4295E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1082E-10     0.0000E+00     0.0000E+00     0.2668E-05     0.2994E-06
