 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
     1     1     1  2025     231     231  cha231               0.1606E-01     0.0000E+00     0.1606E-01     0.1392E+00     0.5795E-01     0.4947E-01     0.4947E-01     0.3204E-03     0.8157E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1553E+00     0.3170E-01     0.4417E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4726E+02     0.0000E+00     0.4726E+02     0.2409E-03     0.2146E+00     0.4632E-01     0.3170E-01     0.0000E+00
     1     1     1  2025     232     232  cha232               0.1541E-02     0.0000E+00     0.1541E-02     0.1342E-01     0.6483E-03     0.4448E-02     0.4448E-02     0.1602E-05     0.0000E+00     0.0000E+00     0.3801E-02     0.0000E+00     0.1536E+00     0.3147E-01     0.1673E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4619E+01     0.0000E+00     0.4618E+01     0.5713E-05     0.2027E-01     0.3306E-02     0.3147E-01     0.0000E+00
     1     1     1  2025     233     233  cha233               0.9638E-03     0.0000E+00     0.9637E-03     0.9593E-02     0.1428E-02     0.3666E-02     0.3666E-02     0.2126E-05     0.0000E+00     0.0000E+00     0.2240E-02     0.0000E+00     0.1139E+00     0.2577E-01     0.2163E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4759E+01     0.0000E+00     0.4758E+01     0.5998E-05     0.9076E-02     0.1807E-02     0.2577E-01     0.0000E+00
     1     1     1  2025     234     234  cha234               0.1248E-01     0.0000E+00     0.1248E-01     0.1195E+00     0.4827E-01     0.3857E-01     0.3857E-01     0.1206E-02     0.8489E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1242E+00     0.2731E-01     0.2053E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5330E+02     0.0000E+00     0.5330E+02     0.2620E-03     0.2394E+00     0.4685E-01     0.2731E-01     0.0000E+00
     1     1     1  2025     235     235  cha235               0.1396E-01     0.0000E+00     0.1396E-01     0.1399E+00     0.3288E-01     0.2796E-01     0.2796E-01     0.7549E-03     0.4165E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1122E+00     0.2552E-01     0.2411E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7070E+02     0.0000E+00     0.7070E+02     0.1251E-03     0.1302E+00     0.3529E-01     0.2552E-01     0.0000E+00
     1     1     1  2025     236     236  cha236               0.7275E-02     0.0000E+00     0.7275E-02     0.7373E-01     0.4099E-01     0.3792E-01     0.3792E-01     0.3688E-03     0.2710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1094E+00     0.2509E-01     0.2533E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3842E+02     0.0000E+00     0.3842E+02     0.8537E-04     0.2243E+00     0.3821E-01     0.2509E-01     0.0000E+00
     1     1     1  2025     237     237  cha237               0.7576E-02     0.0000E+00     0.7576E-02     0.7625E-01     0.5374E-01     0.4529E-01     0.4529E-01     0.1290E-02     0.7161E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1111E+00     0.2535E-01     0.7630E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3898E+02     0.0000E+00     0.3898E+02     0.2192E-03     0.1961E+00     0.3651E-01     0.2535E-01     0.0000E+00
     1     1     1  2025     238     238  cha238               0.1785E-02     0.0000E+00     0.1784E-02     0.1812E-01     0.5686E-01     0.5903E-01     0.5903E-01     0.4248E-04     0.0000E+00     0.0000E+00     0.2216E-02     0.0000E+00     0.1089E+00     0.2502E-01     0.2652E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9488E+01     0.0000E+00     0.9487E+01     0.1271E-03     0.3065E+00     0.5425E-01     0.2502E-01     0.0000E+00
     1     1     1  2025     239     239  cha239               0.2027E-02     0.0000E+00     0.2027E-02     0.1570E-01     0.8362E-02     0.1376E-01     0.1376E-01     0.2487E-04     0.0000E+00     0.0000E+00     0.5427E-02     0.0000E+00     0.2007E+00     0.3761E-01     0.3023E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3891E+01     0.0000E+00     0.3890E+01     0.1016E-03     0.4993E-01     0.8717E-02     0.3761E-01     0.0000E+00
     1     1     1  2025     240     240  cha240               0.2764E-02     0.0000E+00     0.2764E-02     0.2798E-01     0.2733E-02     0.1822E-02     0.1822E-02     0.5417E-03     0.3693E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1097E+00     0.2513E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1453E+02     0.0000E+00     0.1453E+02     0.1061E-04     0.1465E-01     0.3360E-02     0.2513E-01     0.0000E+00
     1     1     1  2025     241     241  cha241               0.3192E+01     0.0000E+00     0.3192E+01     0.8080E+01     0.1966E+01     0.1658E+01     0.1658E+01     0.4252E-02     0.3037E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3892E+01     0.2714E+00     0.1900E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4379E+02     0.0000E+00     0.4379E+02     0.1817E-02     0.1922E+02     0.3383E+01     0.2714E+00     0.0000E+00
     1     1     1  2025     242     242  cha242               0.3191E+01     0.0000E+00     0.3191E+01     0.8090E+01     0.2044E+01     0.1964E+01     0.1964E+01     0.2500E-02     0.7695E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3874E+01     0.2706E+00     0.8000E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.4410E+02     0.0000E+00     0.4410E+02     0.4293E-03     0.2089E+02     0.3681E+01     0.2706E+00     0.0000E+00
     1     1     1  2025     243     243  cha243               0.3147E+01     0.0000E+00     0.3147E+01     0.8050E+01     0.2110E+01     0.1938E+01     0.1938E+01     0.1285E-02     0.1711E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3758E+01     0.2652E+00     0.4310E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4575E+02     0.0000E+00     0.4575E+02     0.9802E-03     0.2063E+02     0.3637E+01     0.2652E+00     0.0000E+00
     1     1     1  2025     244     244  cha244               0.3146E+01     0.0000E+00     0.3146E+01     0.8060E+01     0.2404E+01     0.2110E+01     0.2110E+01     0.3887E-02     0.2902E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3742E+01     0.2644E+00     0.2350E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4608E+02     0.0000E+00     0.4608E+02     0.1700E-02     0.2152E+02     0.3796E+01     0.2644E+00     0.0000E+00
     1     1     1  2025     245     245  cha245               0.3143E+01     0.0000E+00     0.3143E+01     0.8072E+01     0.3046E+01     0.2394E+01     0.2394E+01     0.1213E-01     0.6407E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3713E+01     0.2630E+00     0.1610E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4663E+02     0.0000E+00     0.4663E+02     0.3965E-02     0.2293E+02     0.4048E+01     0.2630E+00     0.0000E+00
     1     1     1  2025     246     246  cha246               0.2536E-01     0.0000E+00     0.2536E-01     0.1460E+00     0.1743E+00     0.1487E+00     0.1487E+00     0.9101E-02     0.1644E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4034E+00     0.5989E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1521E+02     0.0000E+00     0.1521E+02     0.1908E-03     0.6588E+00     0.1155E+00     0.5989E-01     0.0000E+00
     1     1     1  2025     247     247  cha247               0.1552E-01     0.0000E+00     0.1552E-01     0.1018E+00     0.8828E-01     0.9827E-01     0.9827E-01     0.5534E-04     0.0000E+00     0.0000E+00     0.1004E-01     0.0000E+00     0.2953E+00     0.4864E-01     0.1681E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1565E+02     0.0000E+00     0.1565E+02     0.7360E-03     0.3561E+00     0.6569E-01     0.4864E-01     0.0000E+00
     1     1     1  2025     248     248  cha248               0.1208E-01     0.0000E+00     0.1208E-01     0.9549E-01     0.6387E-01     0.8285E-01     0.8285E-01     0.7276E-04     0.0000E+00     0.0000E+00     0.1905E-01     0.0000E+00     0.1914E+00     0.3644E-01     0.3484E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2509E+02     0.0000E+00     0.2509E+02     0.5715E-03     0.3072E+00     0.5553E-01     0.3644E-01     0.0000E+00
     1     1     1  2025     249     249  cha249               0.1642E-02     0.0000E+00     0.1641E-02     0.1137E-01     0.7506E-02     0.7498E-02     0.7498E-02     0.7875E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2597E+00     0.4465E-01     0.2554E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2052E+01     0.0000E+00     0.2051E+01     0.3671E-04     0.1153E-01     0.2455E-02     0.4465E-01     0.0000E+00
     1     1     1  2025     250     250  cha250               0.4474E-01     0.0000E+00     0.4474E-01     0.2141E+00     0.1364E+00     0.1056E+00     0.1056E+00     0.1747E-03     0.3064E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6374E+00     0.8125E-01     0.1207E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1252E+02     0.0000E+00     0.1252E+02     0.1899E-02     0.6874E+00     0.1196E+00     0.8125E-01     0.0000E+00
     1     1     1  2025     251     251  cha251               0.4444E-01     0.0000E+00     0.4444E-01     0.2199E+00     0.1860E+00     0.1364E+00     0.1364E+00     0.1334E-03     0.4940E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5856E+00     0.7679E-01     0.1015E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1432E+02     0.0000E+00     0.1432E+02     0.8099E-03     0.7806E+00     0.1368E+00     0.7679E-01     0.0000E+00
     1     1     1  2025     252     252  cha252               0.3664E-01     0.0000E+00     0.3664E-01     0.1982E+00     0.1721E+00     0.1406E+00     0.1406E+00     0.1771E-03     0.3135E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4696E+00     0.6628E-01     0.1931E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1706E+02     0.0000E+00     0.1706E+02     0.1590E-02     0.7768E+00     0.1359E+00     0.6628E-01     0.0000E+00
     1     1     1  2025     253     253  cha253               0.7050E-03     0.0000E+00     0.7014E-03     0.4456E-02     0.1185E-08     0.1172E-08     0.1172E-08     0.1344E-10     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3225E+00     0.5159E-01     0.1883E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6140E+00     0.0000E+00     0.6109E+00     0.6666E-10     0.1701E-01     0.1520E-02     0.5159E-01     0.0000E+00
     1     1     1  2025     254     254  cha254               0.7663E-02     0.0000E+00     0.7662E-02     0.5287E-01     0.3916E-01     0.4542E-01     0.4542E-01     0.4610E-04     0.0000E+00     0.0000E+00     0.6303E-02     0.0000E+00     0.2623E+00     0.4495E-01     0.2660E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9418E+01     0.0000E+00     0.9417E+01     0.2868E-03     0.1403E+00     0.2566E-01     0.4495E-01     0.0000E+00
     1     1     1  2025     255     255  cha255               0.1392E-02     0.0000E+00     0.1392E-02     0.1175E-01     0.1181E-08     0.5499E-02     0.5499E-02     0.3704E-11     0.0000E+00     0.0000E+00     0.5499E-02     0.0000E+00     0.1648E+00     0.3298E-01     0.3299E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3711E+01     0.0000E+00     0.3710E+01     0.1301E-10     0.8729E-02     0.1963E-02     0.3298E-01     0.0000E+00
     1     1     1  2025     256     256  cha256               0.3129E-03     0.0000E+00     0.3125E-03     0.2629E-02     0.1005E-08     0.9977E-09     0.9977E-09     0.7022E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1667E+00     0.3322E-01     0.5360E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8189E+00     0.0000E+00     0.8177E+00     0.2361E-10     0.4248E-02     0.5947E-03     0.3322E-01     0.0000E+00
     1     1     1  2025     257     257  cha257               0.1353E-02     0.0000E+00     0.1353E-02     0.1332E-01     0.5878E-02     0.4871E-03     0.4871E-03     0.1366E-02     0.4025E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1168E+00     0.2621E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.6408E+01     0.0000E+00     0.6407E+01     0.1939E-03     0.1429E-01     0.2421E-02     0.2621E-01     0.0000E+00
     1     1     1  2025     258     258  cha258               0.2282E-03     0.0000E+00     0.2279E-03     0.1966E-02     0.1165E-08     0.2006E-02     0.2006E-02     0.2162E-11     0.0000E+00     0.0000E+00     0.2006E-02     0.0000E+00     0.1573E+00     0.3196E-01     0.3697E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6577E+00     0.0000E+00     0.6569E+00     0.6962E-11     0.2465E-02     0.4534E-03     0.3196E-01     0.0000E+00
     1     1     1  2025     259     259  cha259               0.2700E-02     0.0000E+00     0.2700E-02     0.1950E-01     0.8221E-02     0.1082E-01     0.1082E-01     0.8348E-05     0.0000E+00     0.0000E+00     0.2605E-02     0.0000E+00     0.2360E+00     0.4189E-01     0.3823E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3959E+01     0.0000E+00     0.3958E+01     0.3794E-04     0.3115E-01     0.5431E-02     0.4189E-01     0.0000E+00
     1     1     1  2025     260     260  cha260               0.1201E-02     0.0000E+00     0.1201E-02     0.8808E-02     0.4511E-02     0.4510E-02     0.4510E-02     0.3315E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2274E+00     0.4087E-01     0.1721E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1872E+01     0.0000E+00     0.1872E+01     0.1422E-05     0.1333E-01     0.2454E-02     0.4087E-01     0.0000E+00
     1     1     1  2025     261     261  cha261               0.8769E-02     0.0000E+00     0.8768E-02     0.6412E-01     0.5471E-01     0.7413E-01     0.7413E-01     0.1403E-03     0.0000E+00     0.0000E+00     0.1956E-01     0.0000E+00     0.2291E+00     0.4107E-01     0.2224E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1351E+02     0.0000E+00     0.1350E+02     0.6546E-03     0.3450E+00     0.5706E-01     0.4107E-01     0.0000E+00
     1     1     1  2025     262     262  cha262               0.2774E-03     0.0000E+00     0.2774E-03     0.2858E-02     0.1296E-03     0.3939E-03     0.3939E-03     0.4937E-07     0.0000E+00     0.0000E+00     0.2644E-03     0.0000E+00     0.1054E+00     0.2448E-01     0.2223E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E+01     0.0000E+00     0.1557E+01     0.1233E-06     0.3536E-02     0.6167E-03     0.2448E-01     0.0000E+00
     1     1     1  2025     263     263  cha263               0.7474E-02     0.0000E+00     0.7474E-02     0.7352E-01     0.5717E-01     0.4906E-01     0.4906E-01     0.5825E-02     0.2281E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1169E+00     0.2623E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3532E+02     0.0000E+00     0.3532E+02     0.5923E-04     0.3010E+00     0.5118E-01     0.2623E-01     0.0000E+00
     1     1     1  2025     264     264  cha264               0.3094E-03     0.0000E+00     0.3092E-03     0.2705E-02     0.1206E-08     0.1201E-08     0.1201E-08     0.5090E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1523E+00     0.3129E-01     0.2310E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9408E+00     0.0000E+00     0.9403E+00     0.1678E-10     0.3232E-02     0.6027E-03     0.3129E-01     0.0000E+00
     1     1     1  2025     265     265  cha265               0.1205E-02     0.0000E+00     0.1204E-02     0.1008E-01     0.5123E-03     0.4953E-02     0.4953E-02     0.1849E-05     0.0000E+00     0.0000E+00     0.4442E-02     0.0000E+00     0.1683E+00     0.3344E-01     0.2329E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3101E+01     0.0000E+00     0.3100E+01     0.6578E-05     0.1337E-01     0.2388E-02     0.3344E-01     0.0000E+00
     1     1     1  2025     266     266  cha266               0.4829E-03     0.0000E+00     0.4826E-03     0.4483E-02     0.2270E-03     0.2411E-02     0.2411E-02     0.6529E-06     0.0000E+00     0.0000E+00     0.2185E-02     0.0000E+00     0.1330E+00     0.2858E-01     0.2102E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1841E+01     0.0000E+00     0.1840E+01     0.1916E-05     0.6364E-02     0.1085E-02     0.2858E-01     0.0000E+00
     1     1     1  2025     267     267  cha267               0.1062E-02     0.0000E+00     0.1062E-02     0.8611E-02     0.4196E-03     0.3977E-02     0.3977E-02     0.1341E-05     0.0000E+00     0.0000E+00     0.3559E-02     0.0000E+00     0.1808E+00     0.3508E-01     0.2669E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2427E+01     0.0000E+00     0.2426E+01     0.4910E-05     0.1194E-01     0.2194E-02     0.3508E-01     0.0000E+00
     1     1     1  2025     268     268  cha268               0.1474E-03     0.0000E+00     0.1474E-03     0.1490E-02     0.1165E-08     0.2124E-03     0.2124E-03     0.2375E-12     0.0000E+00     0.0000E+00     0.2124E-03     0.0000E+00     0.1101E+00     0.2520E-01     0.3447E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7699E+00     0.0000E+00     0.7698E+00     0.6065E-12     0.1453E-02     0.2714E-03     0.2520E-01     0.0000E+00
     1     1     1  2025     269     269  cha269               0.1334E-02     0.0000E+00     0.1334E-02     0.1292E-01     0.6088E-03     0.3232E-02     0.3232E-02     0.7699E-06     0.0000E+00     0.0000E+00     0.2624E-02     0.0000E+00     0.1211E+00     0.2685E-01     0.3129E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5945E+01     0.0000E+00     0.5945E+01     0.2285E-05     0.1491E-01     0.2734E-02     0.2685E-01     0.0000E+00
     1     1     1  2025     270     270  cha270               0.7794E-02     0.0000E+00     0.7794E-02     0.7856E-01     0.3173E-01     0.3533E-01     0.3533E-01     0.5577E-05     0.0000E+00     0.0000E+00     0.3606E-02     0.0000E+00     0.1107E+00     0.2530E-01     0.3927E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4031E+02     0.0000E+00     0.4031E+02     0.3528E-04     0.1342E+00     0.2660E-01     0.2530E-01     0.0000E+00
     1     1     1  2025     271     271  cha271               0.2634E-04     0.0000E+00     0.2627E-04     0.2646E-03     0.1036E-08     0.1034E-08     0.1034E-08     0.1432E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1116E+00     0.2542E-01     0.1207E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1346E+00     0.0000E+00     0.1342E+00     0.3677E-11     0.1099E-02     0.4018E-04     0.2542E-01     0.0000E+00
     1     1     1  2025     272     272  cha272               0.1266E-03     0.0000E+00     0.1266E-03     0.1308E-02     0.1106E-08     0.1358E-03     0.1358E-03     0.2448E-12     0.0000E+00     0.0000E+00     0.1358E-03     0.0000E+00     0.1047E+00     0.2437E-01     0.2240E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7187E+00     0.0000E+00     0.7186E+00     0.6044E-12     0.1257E-02     0.2340E-03     0.2437E-01     0.0000E+00
     1     1     1  2025     273     273  cha273               0.6976E-02     0.0000E+00     0.6976E-02     0.7201E-01     0.4282E-01     0.4212E-01     0.4212E-01     0.5118E-03     0.1832E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1050E+00     0.2442E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.3941E+02     0.0000E+00     0.3941E+02     0.5053E-05     0.1737E+00     0.3268E-01     0.2442E-01     0.0000E+00
     1     1     1  2025     274     274  cha274               0.1384E-03     0.0000E+00     0.1383E-03     0.1376E-02     0.1199E-08     0.5338E-03     0.5338E-03     0.1029E-11     0.0000E+00     0.0000E+00     0.5338E-03     0.0000E+00     0.1141E+00     0.2581E-01     0.2375E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6811E+00     0.0000E+00     0.6808E+00     0.2688E-11     0.1382E-02     0.2591E-03     0.2581E-01     0.0000E+00
     1     1     1  2025     275     275  cha275               0.6531E+00     0.0000E+00     0.6531E+00     0.1574E+01     0.3437E+00     0.2970E+00     0.2970E+00     0.3210E-04     0.4666E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4590E+01     0.3030E+00     0.1070E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6805E+01     0.0000E+00     0.6805E+01     0.2901E-03     0.6155E+01     0.1013E+01     0.3030E+00     0.0000E+00
     1     1     1  2025     276     277  cha277               0.3239E+01     0.0000E+00     0.3239E+01     0.8114E+01     0.4404E+01     0.4117E+01     0.4117E+01     0.2826E-02     0.2851E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4028E+01     0.2777E+00     0.2520E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4194E+02     0.0000E+00     0.4194E+02     0.1619E-02     0.3232E+02     0.5388E+01     0.2777E+00     0.0000E+00
     1     1     1  2025     277     278  cha278               0.3210E+01     0.0000E+00     0.3210E+01     0.8077E+01     0.4428E+01     0.4064E+01     0.4064E+01     0.7871E-02     0.3559E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3970E+01     0.2750E+00     0.1140E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4260E+02     0.0000E+00     0.4260E+02     0.2036E-02     0.3116E+02     0.5208E+01     0.2750E+00     0.0000E+00
     1     1     1  2025     278     279  cha279               0.3209E+01     0.0000E+00     0.3209E+01     0.8081E+01     0.5149E+01     0.4426E+01     0.4426E+01     0.8467E-02     0.7140E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3960E+01     0.2746E+00     0.2130E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4276E+02     0.0000E+00     0.4276E+02     0.4235E-02     0.3250E+02     0.5434E+01     0.2746E+00     0.0000E+00
     1     1     1  2025     279     280  cha280               0.3193E+01     0.0000E+00     0.3193E+01     0.8076E+01     0.1592E+01     0.1555E+01     0.1555E+01     0.3237E-03     0.3621E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3903E+01     0.2720E+00     0.3210E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4358E+02     0.0000E+00     0.4358E+02     0.2006E-03     0.1861E+02     0.3274E+01     0.2720E+00     0.0000E+00
     1     1     1  2025     280     281  cha281               0.3192E+01     0.0000E+00     0.3192E+01     0.8077E+01     0.1659E+01     0.1591E+01     0.1591E+01     0.5935E-03     0.6735E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3897E+01     0.2717E+00     0.3250E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4368E+02     0.0000E+00     0.4368E+02     0.3769E-03     0.1882E+02     0.3312E+01     0.2717E+00     0.0000E+00
     1     1     1  2025     281     282  cha282               0.2674E-01     0.0000E+00     0.2673E-01     0.8829E-01     0.7050E-01     0.7031E-01     0.7031E-01     0.1831E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1723E+01     0.1577E+00     0.5620E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1426E+01     0.0000E+00     0.1426E+01     0.2903E-02     0.8034E+00     0.5746E-01     0.1577E+00     0.0000E+00
     1     1     1  2025     282     283  cha283               0.2382E-01     0.0000E+00     0.2381E-01     0.7939E-01     0.6628E-01     0.6616E-01     0.6616E-01     0.1253E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1677E+01     0.1549E+00     0.4430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1329E+01     0.0000E+00     0.1329E+01     0.2038E-02     0.7706E+00     0.5170E-01     0.1549E+00     0.0000E+00
     1     1     1  2025     283     284  cha284               0.2270E-01     0.0000E+00     0.2270E-01     0.7640E-01     0.6397E-01     0.6391E-01     0.6391E-01     0.5849E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1631E+01     0.1520E+00     0.6420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1326E+01     0.0000E+00     0.1326E+01     0.9246E-03     0.7513E+00     0.4934E-01     0.1520E+00     0.0000E+00
     1     1     1  2025     284     285  cha285               0.2203E-01     0.0000E+00     0.2203E-01     0.7456E-01     0.6268E-01     0.6261E-01     0.6261E-01     0.6545E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1605E+01     0.1504E+00     0.5710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1322E+01     0.0000E+00     0.1322E+01     0.1049E-02     0.7396E+00     0.4793E-01     0.1504E+00     0.0000E+00
     1     1     1  2025     285     286  cha286               0.2152E-01     0.0000E+00     0.2151E-01     0.7334E-01     0.6203E-01     0.6199E-01     0.6199E-01     0.3427E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1573E+01     0.1484E+00     0.2560E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1335E+01     0.0000E+00     0.1335E+01     0.6129E-03     0.7319E+00     0.4704E-01     0.1484E+00     0.0000E+00
     1     1     1  2025     286     287  cha287               0.2114E-01     0.0000E+00     0.2114E-01     0.7267E-01     0.6028E-01     0.6025E-01     0.6025E-01     0.3075E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1536E+01     0.1461E+00     0.9470E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1365E+01     0.0000E+00     0.1365E+01     0.4730E-03     0.7266E+00     0.4641E-01     0.1461E+00     0.0000E+00
     1     1     1  2025     287     288  cha288               0.1193E-01     0.0000E+00     0.1193E-01     0.5299E-01     0.1843E-01     0.1842E-01     0.1842E-01     0.9410E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7714E+00     0.9228E-01     0.2351E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2429E+01     0.0000E+00     0.2429E+01     0.9188E-04     0.1766E+00     0.2960E-01     0.9228E-01     0.0000E+00
     1     1     1  2025     288     289  cha289               0.2423E-02     0.0000E+00     0.2421E-02     0.1314E-01     0.7498E-02     0.7476E-02     0.7476E-02     0.2212E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4668E+00     0.6601E-01     0.1544E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1139E+01     0.0000E+00     0.1138E+01     0.1473E-03     0.3400E-01     0.4066E-02     0.6601E-01     0.0000E+00
     1     1     1  2025     289     290  cha290               0.9130E-02     0.0000E+00     0.9129E-02     0.3415E-01     0.4190E-01     0.4186E-01     0.4186E-01     0.3666E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1216E+01     0.1249E+00     0.1073E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8710E+00     0.0000E+00     0.8709E+00     0.4602E-03     0.5477E+00     0.1670E-01     0.1249E+00     0.0000E+00
     1     1     1  2025     290     291  cha291               0.8732E-02     0.0000E+00     0.8731E-02     0.3299E-01     0.3747E-01     0.3745E-01     0.3745E-01     0.2194E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1183E+01     0.1227E+00     0.9460E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8716E+00     0.0000E+00     0.8715E+00     0.2749E-03     0.5417E+00     0.1611E-01     0.1227E+00     0.0000E+00
