 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
     1     1     1  2025     108     108  cha108               0.2408E-02     0.2242E+01     0.2828E-01     0.2408E-01     0.2334E+00     0.6715E-11     0.1211E-10     0.3634E-10     0.1319E-03     0.4418E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6715E-08     0.6715E-08     0.6715E-08     0.6715E-08     0.6715E-08     0.0000E+00     0.2375E+02     0.4054E-03     0.1007E-08     0.1817E-08     0.5452E-08     0.1979E-01     0.6629E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1007E-05     0.1007E-05     0.1007E-05     0.1007E-05     0.1007E-05     0.0000E+00     0.2375E+02     0.4051E-03     0.1005E-08     0.1816E-08     0.5447E-08     0.1979E-01     0.6629E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1007E-05     0.1007E-05     0.1007E-05     0.1007E-05     0.1007E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     109     109  cha109               0.1122E-01     0.1044E+02     0.1317E+00     0.1122E+00     0.2972E+02     0.4986E-03     0.2409E-02     0.4305E-03     0.9284E-03     0.2936E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7793E-07     0.7793E-07     0.7793E-07     0.7793E-07     0.7793E-07     0.0000E+00     0.2375E+02     0.2173E-01     0.3150E-01     0.1522E+00     0.2719E-01     0.5865E-01     0.1854E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4923E-05     0.4923E-05     0.4923E-05     0.4923E-05     0.4923E-05     0.0000E+00     0.2375E+02     0.2173E-01     0.5052E-01     0.1521E+00     0.2718E-01     0.5865E-01     0.1854E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4923E-05     0.4923E-05     0.4923E-05     0.4923E-05     0.4923E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     110     110  cha110               0.1566E-01     0.1457E+02     0.1839E+00     0.1566E+00     0.5817E+02     0.1807E-01     0.7429E-01     0.1140E-01     0.3315E-02     0.9328E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3336E-07     0.3336E-07     0.3336E-07     0.3336E-07     0.3336E-07     0.0000E+00     0.2375E+02     0.2367E-01     0.6355E+00     0.2612E+01     0.4008E+00     0.1166E+00     0.3280E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1173E-05     0.1173E-05     0.1173E-05     0.1173E-05     0.1173E-05     0.0000E+00     0.2375E+02     0.2367E-01     0.5375E+00     0.2410E+01     0.3698E+00     0.9918E-01     0.2791E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1173E-05     0.1173E-05     0.1173E-05     0.1173E-05     0.1173E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     111     111  cha111               0.4548E-02     0.4234E+01     0.5342E-01     0.4548E-01     0.4046E+01     0.1718E-03     0.8966E-03     0.1579E-03     0.9922E-04     0.2922E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9923E-08     0.9923E-08     0.9923E-08     0.9923E-08     0.9923E-08     0.0000E+00     0.2375E+02     0.5189E-02     0.1903E-01     0.9936E-01     0.1750E-01     0.1099E-01     0.3238E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1100E-05     0.1100E-05     0.1100E-05     0.1100E-05     0.1100E-05     0.0000E+00     0.2375E+02     0.5188E-02     0.3649E-01     0.9925E-01     0.1748E-01     0.1099E-01     0.3238E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1100E-05     0.1100E-05     0.1100E-05     0.1100E-05     0.1100E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     112     112  cha112               0.5414E-02     0.5040E+01     0.6359E-01     0.5414E-01     0.2208E+02     0.6709E-02     0.2335E-01     0.3961E-02     0.1087E-02     0.3329E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1974E-07     0.1974E-07     0.1974E-07     0.1974E-07     0.1974E-07     0.0000E+00     0.2375E+02     0.1581E-01     0.4151E+00     0.1445E+01     0.2450E+00     0.6725E-01     0.2060E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1222E-05     0.1222E-05     0.1222E-05     0.1222E-05     0.1222E-05     0.0000E+00     0.2375E+02     0.1581E-01     0.2981E+00     0.1239E+01     0.2102E+00     0.4916E-01     0.1506E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1222E-05     0.1222E-05     0.1222E-05     0.1222E-05     0.1222E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     113     113  cha113               0.1129E-01     0.1051E+02     0.1326E+00     0.1129E+00     0.4620E+02     0.2548E-02     0.1330E-01     0.2336E-02     0.1090E-02     0.3152E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2756E-07     0.2756E-07     0.2756E-07     0.2756E-07     0.2756E-07     0.0000E+00     0.2375E+02     0.2406E-01     0.1146E+00     0.5985E+00     0.1051E+00     0.4905E-01     0.1418E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1240E-05     0.1240E-05     0.1240E-05     0.1240E-05     0.1240E-05     0.0000E+00     0.2375E+02     0.2406E-01     0.5736E-01     0.4433E+00     0.7784E-01     0.2680E-01     0.7749E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1240E-05     0.1240E-05     0.1240E-05     0.1240E-05     0.1240E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     114     114  cha114               0.8147E-02     0.7584E+01     0.9569E-01     0.8147E-01     0.3281E+02     0.6839E-03     0.3570E-02     0.8591E-03     0.4777E-03     0.1440E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1476E-07     0.1476E-07     0.1476E-07     0.1476E-07     0.1476E-07     0.0000E+00     0.2375E+02     0.3757E-01     0.6766E-01     0.3532E+00     0.8499E-01     0.4726E-01     0.1425E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1460E-05     0.1460E-05     0.1460E-05     0.1460E-05     0.1460E-05     0.0000E+00     0.2375E+02     0.3757E-01     0.3875E-01     0.2757E+00     0.6633E-01     0.2884E-01     0.8691E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1460E-05     0.1460E-05     0.1460E-05     0.1460E-05     0.1460E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     115     115  cha115               0.7029E-02     0.6543E+01     0.8255E-01     0.7029E-01     0.2829E+02     0.1545E-02     0.8065E-02     0.1420E-02     0.6427E-03     0.2091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1533E-07     0.1533E-07     0.1533E-07     0.1533E-07     0.1533E-07     0.0000E+00     0.2375E+02     0.2574E-01     0.1214E+00     0.6340E+00     0.1116E+00     0.5052E-01     0.1644E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.0000E+00     0.2375E+02     0.2574E-01     0.6920E-01     0.4945E+00     0.8708E-01     0.3030E-01     0.9856E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     116     116  cha116               0.1032E-01     0.9605E+01     0.1212E+00     0.1032E+00     0.3815E+00     0.3578E-10     0.1012E-09     0.3037E-09     0.1598E-03     0.7907E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3578E-07     0.3578E-07     0.3578E-07     0.3578E-07     0.3578E-07     0.0000E+00     0.2375E+02     0.1487E-03     0.1205E-08     0.3409E-08     0.1023E-07     0.5383E-02     0.2663E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.0000E+00     0.2375E+02     0.1473E-03     0.1196E-08     0.3397E-08     0.1019E-07     0.5383E-02     0.2663E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.1205E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     117     117  cha117               0.3123E-02     0.2907E+01     0.3668E-01     0.3123E-01     0.1136E+02     0.8128E-03     0.4243E-02     0.7285E-03     0.3375E-03     0.1007E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1137E-07     0.1137E-07     0.1137E-07     0.1137E-07     0.1137E-07     0.0000E+00     0.2375E+02     0.1376E-01     0.8501E-01     0.4438E+00     0.7619E-01     0.3530E-01     0.1053E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1189E-05     0.1189E-05     0.1189E-05     0.1189E-05     0.1189E-05     0.0000E+00     0.2375E+02     0.1376E-01     0.6604E-01     0.3938E+00     0.6761E-01     0.2803E-01     0.8361E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1189E-05     0.1189E-05     0.1189E-05     0.1189E-05     0.1189E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     118     118  cha118               0.1173E-01     0.1092E+02     0.1378E+00     0.1173E+00     0.4628E+02     0.2242E-02     0.1170E-01     0.1988E-02     0.1534E-02     0.4820E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2508E-07     0.2508E-07     0.2508E-07     0.2508E-07     0.2508E-07     0.0000E+00     0.2375E+02     0.2720E-01     0.1138E+00     0.5942E+00     0.1010E+00     0.7791E-01     0.2448E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1274E-05     0.1274E-05     0.1274E-05     0.1274E-05     0.1274E-05     0.0000E+00     0.2375E+02     0.2720E-01     0.4971E-01     0.4197E+00     0.7129E-01     0.3754E-01     0.1179E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1274E-05     0.1274E-05     0.1274E-05     0.1274E-05     0.1274E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     119     119  cha119               0.1299E-02     0.1209E+01     0.1526E-01     0.1299E-01     0.4564E+01     0.7724E-04     0.4032E-03     0.9770E-04     0.5397E-04     0.1575E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4162E-08     0.4162E-08     0.4162E-08     0.4162E-08     0.4162E-08     0.0000E+00     0.2375E+02     0.1658E-01     0.2425E-01     0.1266E+00     0.3067E-01     0.1694E-01     0.4946E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E-05     0.1307E-05     0.1307E-05     0.1307E-05     0.1307E-05     0.0000E+00     0.2375E+02     0.1658E-01     0.2095E-01     0.1179E+00     0.2857E-01     0.1489E-01     0.4347E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E-05     0.1307E-05     0.1307E-05     0.1307E-05     0.1307E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     120     120  cha120               0.7777E-03     0.7239E+00     0.9134E-02     0.7777E-02     0.3511E+01     0.1573E-03     0.8213E-03     0.1412E-03     0.8488E-04     0.2629E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4289E-08     0.4289E-08     0.4289E-08     0.4289E-08     0.4289E-08     0.0000E+00     0.2375E+02     0.1109E-01     0.4295E-01     0.2242E+00     0.3855E-01     0.2317E-01     0.7178E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1171E-05     0.1171E-05     0.1171E-05     0.1171E-05     0.1171E-05     0.0000E+00     0.2375E+02     0.1109E-01     0.3670E-01     0.2078E+00     0.3572E-01     0.2019E-01     0.6253E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1171E-05     0.1171E-05     0.1171E-05     0.1171E-05     0.1171E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     121     121  cha121               0.1130E-02     0.1052E+01     0.1327E-01     0.1130E-01     0.1013E+00     0.9133E-11     0.7427E-11     0.2228E-10     0.1312E-04     0.2468E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9133E-08     0.9133E-08     0.9133E-08     0.9133E-08     0.9133E-08     0.0000E+00     0.2375E+02     0.1595E-03     0.1242E-08     0.1010E-08     0.3030E-08     0.1785E-02     0.3356E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1242E-05     0.1242E-05     0.1242E-05     0.1242E-05     0.1242E-05     0.0000E+00     0.2375E+02     0.1593E-03     0.1258E-02     0.1009E-08     0.3026E-08     0.1785E-02     0.3356E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1242E-05     0.1242E-05     0.1242E-05     0.1242E-05     0.1242E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     122     122  cha122               0.1572E-02     0.1463E+01     0.1846E-01     0.1572E-01     0.5264E+01     0.3941E-03     0.2076E-02     0.3248E-03     0.1569E-03     0.4883E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1368E-07     0.1368E-07     0.1368E-07     0.1368E-07     0.1368E-07     0.0000E+00     0.2375E+02     0.2348E-01     0.1519E+00     0.8001E+00     0.1252E+00     0.6046E-01     0.1882E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5273E-05     0.5273E-05     0.5273E-05     0.5273E-05     0.5273E-05     0.0000E+00     0.2375E+02     0.2348E-01     0.1579E+00     0.8000E+00     0.1252E+00     0.6046E-01     0.1882E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5273E-05     0.5273E-05     0.5273E-05     0.5273E-05     0.5273E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     123     123  cha123               0.1882E-02     0.1752E+01     0.2211E-01     0.1882E-01     0.7564E+01     0.7063E-03     0.3371E-02     0.5274E-03     0.2764E-03     0.8605E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E-07     0.1377E-07     0.1377E-07     0.1377E-07     0.1377E-07     0.0000E+00     0.2375E+02     0.2084E-01     0.1681E+00     0.8025E+00     0.1255E+00     0.6579E-01     0.2048E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3277E-05     0.3277E-05     0.3277E-05     0.3277E-05     0.3277E-05     0.0000E+00     0.2375E+02     0.2084E-01     0.1371E+00     0.7283E+00     0.1139E+00     0.5399E-01     0.1681E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3277E-05     0.3277E-05     0.3277E-05     0.3277E-05     0.3277E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     124     124  cha124               0.2747E-04     0.2557E-01     0.3226E-03     0.2747E-03     0.1774E-02     0.2549E-08     0.2165E-12     0.6495E-12     0.2902E-06     0.5067E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1877E-09     0.1877E-09     0.1877E-09     0.1877E-09     0.1877E-09     0.0000E+00     0.2375E+02     0.2032E-03     0.2521E-04     0.2142E-08     0.6426E-08     0.2871E-02     0.5013E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1857E-05     0.1857E-05     0.1857E-05     0.1857E-05     0.1857E-05     0.0000E+00     0.2375E+02     0.2032E-03     0.2521E-04     0.2142E-08     0.6426E-08     0.2871E-02     0.5013E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1857E-05     0.1857E-05     0.1857E-05     0.1857E-05     0.1857E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     125     125  cha125               0.8369E-04     0.7791E-01     0.9830E-03     0.8369E-03     0.3932E+00     0.9094E-04     0.3165E-03     0.5034E-04     0.2889E-04     0.6883E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7724E-08     0.7724E-08     0.7724E-08     0.7724E-08     0.7724E-08     0.0000E+00     0.2375E+02     0.7066E-03     0.1412E-01     0.4914E-01     0.7815E-02     0.4485E-02     0.1069E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.0000E+00     0.2375E+02     0.7066E-03     0.9942E-02     0.4160E-01     0.6617E-02     0.3515E-02     0.8375E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.1199E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     126     126  cha126               0.1071E-02     0.9975E+00     0.1259E-01     0.1071E-01     0.4658E+01     0.1731E-03     0.6024E-03     0.1188E-03     0.1615E-03     0.4146E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4042E-08     0.4042E-08     0.4042E-08     0.4042E-08     0.4042E-08     0.0000E+00     0.2375E+02     0.1568E-01     0.5035E-01     0.1752E+00     0.3455E-01     0.4698E-01     0.1206E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1176E-05     0.1176E-05     0.1176E-05     0.1176E-05     0.1176E-05     0.0000E+00     0.2375E+02     0.1568E-01     0.4239E-01     0.1613E+00     0.3180E-01     0.4033E-01     0.1035E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1176E-05     0.1176E-05     0.1176E-05     0.1176E-05     0.1176E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     127     127  cha127               0.1248E-02     0.1162E+01     0.1466E-01     0.1248E-01     0.5500E+01     0.1877E-03     0.9799E-03     0.2063E-03     0.5921E-04     0.1921E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3514E-08     0.3514E-08     0.3514E-08     0.3514E-08     0.3514E-08     0.0000E+00     0.2375E+02     0.2186E-01     0.6445E-01     0.3364E+00     0.7084E-01     0.2033E-01     0.6596E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.0000E+00     0.2375E+02     0.2186E-01     0.5544E-01     0.3127E+00     0.6585E-01     0.1787E-01     0.5796E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.1207E-05     0.0000E+00     0.2375E+02     0.2375E+02
     1     1     1  2025     128     128  cha128               0.1584E-01     0.1474E+02     0.1860E+00     0.1584E+00     0.5698E+02     0.4427E-02     0.2311E-01     0.3976E-02     0.2257E-02     0.5050E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1371E-07     0.1371E-07     0.1371E-07     0.1371E-07     0.1371E-07     0.0000E+00     0.2375E+02     0.5820E-01     0.3907E+00     0.2040E+01     0.3509E+00     0.1992E+00     0.4457E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1210E-05     0.1210E-05     0.1210E-05     0.1210E-05     0.1210E-05     0.0000E+00     0.2375E+02     0.5820E-01     0.1941E+00     0.1519E+01     0.2614E+00     0.1019E+00     0.2281E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1210E-05     0.1210E-05     0.1210E-05     0.1210E-05     0.1210E-05     0.0000E+00     0.2375E+02     0.2375E+02
